source_latitude,source_longitude,destination_latitude,destination_longitude,rush_time,Duration_in_hours,Qt_Total_Stops,In-flight meal not included,No check-in baggage included,1 Short layover,1 Long layover,Change airports,Business class,Red-eye flight,2 Long layover,Price
22.5726,88.3639,13.1989,77.7068,1,9.833333333333334,1,1,0,0,0,0,0,0,0,10844
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4377
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,11982
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,0,0,0,0,0,0,0,4423
28.5562,77.1,10.1518,76.393,1,9.166666666666666,1,0,0,0,0,0,0,0,0,17234
22.5726,88.3639,13.1989,77.7068,1,15.75,1,0,0,0,0,0,0,0,0,8295
28.5562,77.1,10.1518,76.393,0,38.25,2,1,0,0,0,0,0,0,0,15864
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3398
28.5562,77.1,10.1518,76.393,0,12.5,1,0,0,0,0,0,0,0,0,7198
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,7229
28.5562,77.1,10.1518,76.393,0,22.916666666666668,2,0,0,0,0,0,0,0,0,13014
22.5726,88.3639,13.1989,77.7068,0,24.0,1,0,0,0,0,0,0,0,0,6528
28.5562,77.1,10.1518,76.393,1,27.0,2,0,0,0,0,0,0,0,0,13292
28.5562,77.1,10.1518,76.393,1,23.833333333333332,2,0,0,0,0,0,0,0,0,15129
28.5562,77.1,10.1518,76.393,1,23.25,2,0,0,0,0,0,0,0,0,11071
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4174
28.5562,77.1,10.1518,76.393,0,14.833333333333334,1,0,0,0,0,0,0,0,0,11299
28.5562,77.1,10.1518,76.393,1,16.833333333333332,1,1,0,0,0,0,0,0,0,12373
13.1989,77.7068,28.5562,77.1,0,27.416666666666668,1,0,0,0,0,0,0,0,0,13439
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
22.5726,88.3639,13.1989,77.7068,1,20.166666666666668,2,0,0,0,0,0,0,0,0,11642
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3419
22.5726,88.3639,13.1989,77.7068,1,5.583333333333333,2,0,0,0,0,0,0,0,0,6103
22.5726,88.3639,13.1989,77.7068,1,18.333333333333332,2,0,0,0,0,0,0,0,0,13033
13.1989,77.7068,28.5562,77.1,1,7.0,2,1,0,0,0,0,0,0,0,11245
22.5726,88.3639,13.1989,77.7068,1,5.5,1,1,0,0,0,0,0,0,0,10056
22.5726,88.3639,13.1989,77.7068,1,18.0,1,1,0,0,0,0,0,0,0,10539
12.9941,80.1709,22.5726,88.3639,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,5277
22.5726,88.3639,13.1989,77.7068,0,13.25,1,0,0,0,0,0,0,0,0,11936
28.5562,77.1,10.1518,76.393,0,22.916666666666668,2,0,0,0,0,0,0,0,0,13014
22.5726,88.3639,13.1989,77.7068,1,27.333333333333332,1,0,0,0,0,0,0,0,0,8820
28.5562,77.1,10.1518,76.393,0,21.583333333333332,1,1,0,0,0,0,0,0,0,12373
28.5562,77.1,10.1518,76.393,1,27.583333333333332,1,1,0,0,0,0,0,0,0,10262
19.0904,72.8628,17.2403,78.4294,1,1.4166666666666667,0,1,0,0,0,0,0,0,0,4995
28.5562,77.1,10.1518,76.393,0,21.916666666666668,1,1,0,0,0,0,0,0,0,7438
22.5726,88.3639,13.1989,77.7068,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4148
12.9941,80.1709,22.5726,88.3639,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,3597
22.5726,88.3639,13.1989,77.7068,1,15.916666666666666,1,0,0,0,0,0,0,0,0,5192
13.1989,77.7068,28.5562,77.1,1,12.333333333333334,1,0,0,0,0,0,0,0,0,16736
28.5562,77.1,10.1518,76.393,0,8.0,1,0,0,0,0,0,0,0,0,7933
28.5562,77.1,10.1518,76.393,1,11.25,1,0,0,0,0,0,0,0,0,8879
28.5562,77.1,10.1518,76.393,0,3.25,0,0,0,0,0,0,0,0,0,5000
22.5726,88.3639,13.1989,77.7068,1,16.083333333333332,1,0,0,0,0,0,0,0,0,8137
28.5562,77.1,10.1518,76.393,0,26.333333333333332,2,0,0,0,0,0,0,0,0,22096
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,1,0,0,0,0,0,0,4273
13.1989,77.7068,28.5562,77.1,1,6.083333333333333,1,0,0,0,0,0,0,0,0,35185
22.5726,88.3639,13.1989,77.7068,1,3.6666666666666665,1,0,0,0,0,0,0,0,0,4226
22.5726,88.3639,13.1989,77.7068,1,7.916666666666667,1,1,0,0,0,0,0,0,0,10844
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2754
22.5726,88.3639,13.1989,77.7068,0,5.583333333333333,1,0,0,0,0,0,0,0,0,6301
22.5726,88.3639,13.1989,77.7068,1,28.333333333333332,2,0,0,0,0,0,0,0,0,13222
28.5562,77.1,10.1518,76.393,1,19.083333333333332,1,1,0,0,0,0,0,0,0,12898
13.1989,77.7068,28.5562,77.1,1,13.833333333333334,1,0,0,0,0,0,0,0,0,12127
22.5726,88.3639,13.1989,77.7068,1,25.666666666666668,1,0,0,0,0,0,0,0,0,13067
22.5726,88.3639,13.1989,77.7068,0,27.666666666666668,2,0,0,0,0,0,0,0,0,9920
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,4239
28.5562,77.1,10.1518,76.393,0,21.166666666666668,1,0,0,0,0,0,0,0,0,14714
22.5726,88.3639,13.1989,77.7068,1,5.416666666666667,1,0,0,0,0,0,0,0,0,6218
12.9941,80.1709,22.5726,88.3639,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,7295
28.5562,77.1,10.1518,76.393,0,7.666666666666667,1,0,0,0,0,0,0,0,0,7408
22.5726,88.3639,13.1989,77.7068,1,8.416666666666666,1,1,0,0,0,0,0,0,0,13994
22.5726,88.3639,13.1989,77.7068,0,2.5,0,0,0,0,0,0,0,0,0,5224
19.0904,72.8628,17.2403,78.4294,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,4391
22.5726,88.3639,13.1989,77.7068,0,19.416666666666668,2,0,0,0,0,0,0,0,0,14109
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,1,0,0,0,0,0,0,4885
13.1989,77.7068,28.5562,77.1,1,3.0,0,0,0,0,0,0,0,0,0,8016
28.5562,77.1,10.1518,76.393,1,6.583333333333333,1,0,0,0,0,0,0,0,0,12524
28.5562,77.1,10.1518,76.393,0,16.583333333333332,1,1,0,0,0,0,0,0,0,6017
28.5562,77.1,10.1518,76.393,0,21.25,2,0,0,0,0,0,0,0,0,10441
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,3625
28.5562,77.1,10.1518,76.393,0,38.0,3,0,0,0,0,0,0,0,0,15586
28.5562,77.1,10.1518,76.393,1,11.25,1,0,0,0,0,0,0,0,0,7199
28.5562,77.1,10.1518,76.393,1,22.083333333333332,2,0,0,0,0,0,0,0,0,12273
28.5562,77.1,10.1518,76.393,1,6.5,1,0,0,0,0,0,0,0,0,7530
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,5678
28.5562,77.1,10.1518,76.393,0,20.75,2,0,0,0,0,0,0,0,0,11753
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,1,0,0,0,0,0,0,1965
28.5562,77.1,10.1518,76.393,1,6.666666666666667,1,0,0,0,0,0,0,0,0,10208
28.5562,77.1,10.1518,76.393,1,5.083333333333333,1,0,0,0,0,0,0,0,0,5054
28.5562,77.1,10.1518,76.393,1,7.083333333333333,1,0,0,0,0,0,0,0,0,14871
28.5562,77.1,10.1518,76.393,1,11.916666666666666,1,1,0,0,0,0,0,0,0,12373
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2017
22.5726,88.3639,13.1989,77.7068,0,14.833333333333334,1,1,0,0,0,0,0,0,0,10661
28.5562,77.1,10.1518,76.393,0,8.666666666666666,1,0,0,0,0,0,0,0,0,9794
22.5726,88.3639,13.1989,77.7068,1,27.166666666666668,1,0,0,0,0,0,0,0,0,13067
12.9941,80.1709,22.5726,88.3639,1,2.3333333333333335,0,0,0,0,0,0,0,0,0,7298
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,7648
22.5726,88.3639,13.1989,77.7068,0,9.833333333333334,2,0,0,0,0,0,0,0,0,10676
13.1989,77.7068,28.5562,77.1,0,2.75,0,0,0,0,0,0,0,0,0,6961
28.5562,77.1,10.1518,76.393,0,14.083333333333334,1,0,0,0,0,0,0,0,0,6979
28.5562,77.1,10.1518,76.393,1,12.0,1,0,0,0,0,0,0,0,0,13587
22.5726,88.3639,13.1989,77.7068,0,9.5,1,1,0,0,0,0,0,0,0,10844
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3943
28.5562,77.1,10.1518,76.393,1,11.75,1,0,0,0,0,0,0,0,0,6838
28.5562,77.1,10.1518,76.393,0,6.0,1,1,0,0,0,0,0,0,0,6542
28.5562,77.1,10.1518,76.393,1,11.916666666666666,1,1,0,0,0,0,0,0,0,12239
22.5726,88.3639,13.1989,77.7068,0,12.166666666666666,1,0,0,0,0,0,0,0,0,14388
22.5726,88.3639,13.1989,77.7068,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4148
28.5562,77.1,10.1518,76.393,0,10.416666666666666,2,0,0,0,0,0,0,0,0,16840
28.5562,77.1,10.1518,76.393,1,12.75,1,0,0,0,0,0,0,0,0,9646
22.5726,88.3639,13.1989,77.7068,0,21.083333333333332,1,0,0,0,0,0,0,0,0,14571
28.5562,77.1,10.1518,76.393,0,9.5,1,0,0,0,0,0,0,0,0,7923
22.5726,88.3639,13.1989,77.7068,1,8.666666666666666,1,1,0,0,0,0,0,0,0,8586
28.5562,77.1,10.1518,76.393,0,9.25,1,0,0,0,0,0,0,0,0,9646
22.5726,88.3639,13.1989,77.7068,0,21.916666666666668,1,0,0,0,0,0,0,0,0,14388
22.5726,88.3639,13.1989,77.7068,0,23.833333333333332,1,0,0,0,0,0,0,0,0,13044
28.5562,77.1,10.1518,76.393,0,9.0,1,0,0,0,0,0,0,0,0,10197
28.5562,77.1,10.1518,76.393,1,23.25,1,0,0,0,0,0,0,0,0,14714
28.5562,77.1,10.1518,76.393,0,9.25,1,0,0,0,0,0,0,0,0,9929
28.5562,77.1,10.1518,76.393,0,5.583333333333333,1,1,0,0,0,0,0,0,0,6017
12.9941,80.1709,22.5726,88.3639,1,2.25,0,0,0,0,0,0,0,0,0,3597
28.5562,77.1,10.1518,76.393,0,9.5,1,0,0,0,0,0,0,0,0,5704
28.5562,77.1,10.1518,76.393,1,8.666666666666666,1,0,0,0,0,0,0,0,0,14714
13.1989,77.7068,28.5562,77.1,0,2.75,0,0,0,0,0,0,0,0,0,5228
22.5726,88.3639,13.1989,77.7068,1,25.333333333333332,1,0,0,0,0,0,0,0,0,11467
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,0,0,0,0,0,0,0,4668
13.1989,77.7068,28.5562,77.1,0,3.0,0,0,0,0,0,0,0,0,0,4591
13.1989,77.7068,28.5562,77.1,0,3.0,0,0,0,0,0,0,0,0,0,3943
13.1989,77.7068,28.5562,77.1,0,2.75,0,0,0,0,0,0,0,0,0,5228
28.5562,77.1,10.1518,76.393,0,16.583333333333332,1,0,0,0,0,0,0,0,0,12242
28.5562,77.1,10.1518,76.393,1,26.333333333333332,2,0,0,0,0,0,0,0,0,11185
28.5562,77.1,10.1518,76.393,1,16.25,1,0,0,0,0,0,0,0,0,6573
22.5726,88.3639,13.1989,77.7068,0,6.083333333333333,1,0,0,0,0,0,0,0,0,14781
22.5726,88.3639,13.1989,77.7068,0,16.166666666666668,2,0,0,0,0,0,0,0,0,14960
12.9941,80.1709,22.5726,88.3639,0,2.4166666666666665,0,0,0,0,0,0,0,0,0,4332
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,7652
22.5726,88.3639,13.1989,77.7068,1,11.5,1,0,0,0,0,0,0,0,0,14151
13.1989,77.7068,28.5562,77.1,1,2.8333333333333335,0,0,1,0,0,0,0,0,0,4319
28.5562,77.1,10.1518,76.393,1,23.666666666666668,2,0,0,0,0,0,0,0,0,10929
22.5726,88.3639,13.1989,77.7068,1,27.0,2,0,0,0,0,0,0,0,0,11491
28.5562,77.1,10.1518,76.393,0,3.25,0,0,0,0,0,0,0,0,0,6015
22.5726,88.3639,13.1989,77.7068,1,11.5,1,0,0,0,0,0,0,0,0,12692
22.5726,88.3639,13.1989,77.7068,0,2.5,0,0,0,0,0,0,0,0,0,4384
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,3943
28.5562,77.1,10.1518,76.393,1,10.0,1,1,0,0,0,0,0,0,0,12373
13.1989,77.7068,28.5562,77.1,1,5.25,1,0,0,0,0,0,0,0,0,19225
28.5562,77.1,10.1518,76.393,1,23.083333333333332,1,1,0,0,0,0,0,0,0,14053
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,5911
28.5562,77.1,10.1518,76.393,1,12.333333333333334,1,0,0,0,0,0,0,0,0,10877
22.5726,88.3639,13.1989,77.7068,1,9.75,1,1,0,0,0,0,0,0,0,7757
28.5562,77.1,10.1518,76.393,1,8.583333333333334,1,0,0,0,0,0,0,0,0,6558
22.5726,88.3639,13.1989,77.7068,1,2.75,0,0,0,0,0,0,0,0,0,4804
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,5678
28.5562,77.1,10.1518,76.393,0,18.416666666666668,1,1,0,0,0,0,0,0,0,12373
13.1989,77.7068,28.5562,77.1,1,2.75,0,1,0,0,0,0,0,0,0,5198
22.5726,88.3639,13.1989,77.7068,0,2.5,0,0,0,0,0,0,0,0,0,6064
28.5562,77.1,10.1518,76.393,0,6.583333333333333,1,0,0,0,0,0,0,0,0,15029
28.5562,77.1,10.1518,76.393,0,13.5,2,0,0,0,0,0,0,0,0,10909
28.5562,77.1,10.1518,76.393,1,11.083333333333334,1,0,0,0,0,0,0,0,0,18492
28.5562,77.1,10.1518,76.393,0,26.166666666666668,1,1,0,0,0,0,0,0,0,10262
22.5726,88.3639,13.1989,77.7068,0,5.75,1,0,0,0,0,0,0,0,0,8781
28.5562,77.1,10.1518,76.393,1,7.583333333333333,1,0,0,0,0,0,0,0,0,6442
19.0904,72.8628,17.2403,78.4294,1,6.75,1,0,0,0,0,0,0,0,0,20120
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,4878
13.1989,77.7068,28.5562,77.1,0,12.666666666666666,1,0,0,0,0,0,0,0,0,16736
22.5726,88.3639,13.1989,77.7068,0,7.25,1,0,0,0,0,0,0,0,0,9630
22.5726,88.3639,13.1989,77.7068,1,11.666666666666666,1,0,0,0,0,0,0,0,0,8610
12.9941,80.1709,22.5726,88.3639,1,2.25,0,0,0,0,0,0,0,0,0,3687
22.5726,88.3639,13.1989,77.7068,1,12.75,1,0,0,0,0,0,0,0,0,8452
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3943
19.0904,72.8628,17.2403,78.4294,1,1.4166666666666667,0,0,0,0,0,0,0,0,0,3342
22.5726,88.3639,13.1989,77.7068,1,18.0,1,0,0,0,0,0,0,0,0,13067
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,4878
22.5726,88.3639,13.1989,77.7068,0,12.916666666666666,1,0,0,0,0,0,0,0,0,14388
28.5562,77.1,10.1518,76.393,0,15.0,2,0,0,0,0,0,0,0,0,16704
19.0904,72.8628,17.2403,78.4294,1,1.25,0,0,0,0,0,0,0,0,0,3100
13.1989,77.7068,28.5562,77.1,1,24.666666666666668,3,0,0,0,0,0,0,0,0,13387
19.0904,72.8628,17.2403,78.4294,1,1.5,0,0,0,0,0,0,0,0,0,4049
28.5562,77.1,10.1518,76.393,0,13.5,2,1,0,0,0,0,0,0,0,13029
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,1,0,0,0,0,0,0,3919
12.9941,80.1709,22.5726,88.3639,0,2.4166666666666665,0,0,0,0,0,0,0,0,0,3850
28.5562,77.1,10.1518,76.393,0,20.166666666666668,2,0,0,0,0,0,0,0,0,8839
22.5726,88.3639,13.1989,77.7068,0,12.166666666666666,1,1,0,0,0,0,0,0,0,7064
22.5726,88.3639,13.1989,77.7068,1,12.25,1,0,0,0,0,0,0,0,0,13941
22.5726,88.3639,13.1989,77.7068,0,24.5,3,0,0,0,0,0,0,0,0,13007
22.5726,88.3639,13.1989,77.7068,0,8.5,1,0,0,0,0,0,0,0,0,14781
19.0904,72.8628,17.2403,78.4294,1,1.5,0,1,0,0,0,0,0,0,0,2071
28.5562,77.1,10.1518,76.393,0,3.25,0,1,0,0,0,0,0,0,0,4256
13.1989,77.7068,28.5562,77.1,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,7923
22.5726,88.3639,13.1989,77.7068,0,2.5,0,0,0,0,0,0,0,0,0,3782
22.5726,88.3639,13.1989,77.7068,1,13.333333333333334,1,1,0,0,0,0,0,0,0,12384
28.5562,77.1,10.1518,76.393,0,15.583333333333334,1,1,0,0,0,0,0,0,0,8565
28.5562,77.1,10.1518,76.393,0,5.0,1,0,0,0,0,0,0,0,0,6232
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4777
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4145
22.5726,88.3639,13.1989,77.7068,0,12.0,1,0,0,0,0,0,0,0,0,5192
28.5562,77.1,10.1518,76.393,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,4729
28.5562,77.1,10.1518,76.393,1,14.333333333333334,1,0,0,0,0,0,0,0,0,6093
22.5726,88.3639,13.1989,77.7068,1,9.083333333333334,1,0,0,0,0,0,0,0,0,8891
28.5562,77.1,10.1518,76.393,0,12.416666666666666,1,0,0,0,0,0,0,0,0,12242
22.5726,88.3639,13.1989,77.7068,1,25.0,1,0,0,0,0,0,0,0,0,11467
22.5726,88.3639,13.1989,77.7068,0,12.166666666666666,1,0,0,0,0,0,0,0,0,14781
28.5562,77.1,10.1518,76.393,1,12.0,1,0,0,0,0,0,0,0,0,10197
13.1989,77.7068,28.5562,77.1,0,12.083333333333334,1,0,0,0,0,0,0,0,0,17261
28.5562,77.1,10.1518,76.393,1,12.75,1,0,0,0,0,0,0,0,0,7480
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
22.5726,88.3639,13.1989,77.7068,1,2.4166666666666665,0,0,1,0,0,0,0,0,0,4439
28.5562,77.1,10.1518,76.393,0,22.916666666666668,2,1,0,0,0,0,0,0,0,10368
28.5562,77.1,10.1518,76.393,1,5.166666666666667,1,0,0,0,0,0,0,0,0,6065
22.5726,88.3639,13.1989,77.7068,1,9.75,1,1,0,0,0,0,0,0,0,8586
28.5562,77.1,10.1518,76.393,0,3.0833333333333335,0,0,0,0,0,0,0,0,0,5406
28.5562,77.1,10.1518,76.393,1,10.0,2,1,0,0,0,0,0,0,0,12142
28.5562,77.1,10.1518,76.393,0,10.333333333333334,1,0,0,0,0,0,0,0,0,14714
28.5562,77.1,10.1518,76.393,0,26.166666666666668,1,1,0,0,0,0,0,0,0,10262
13.1989,77.7068,28.5562,77.1,0,12.083333333333334,1,0,0,0,0,0,0,0,0,15434
22.5726,88.3639,13.1989,77.7068,0,23.166666666666668,2,0,0,0,0,0,0,0,0,10676
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
28.5562,77.1,10.1518,76.393,1,17.083333333333332,2,0,0,0,0,0,0,0,0,13014
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,3943
19.0904,72.8628,17.2403,78.4294,0,16.5,2,0,0,0,0,0,0,0,0,9678
22.5726,88.3639,13.1989,77.7068,1,11.416666666666666,1,0,0,0,0,0,0,0,0,14781
28.5562,77.1,10.1518,76.393,1,10.0,1,0,0,0,0,0,0,0,0,10197
28.5562,77.1,10.1518,76.393,0,13.333333333333334,2,0,0,0,0,0,0,0,0,10861
22.5726,88.3639,13.1989,77.7068,0,7.5,1,1,0,0,0,0,0,0,0,10844
28.5562,77.1,10.1518,76.393,1,16.083333333333332,1,0,0,0,0,0,0,0,0,7480
28.5562,77.1,10.1518,76.393,1,8.333333333333334,1,0,0,0,0,0,0,0,0,5684
28.5562,77.1,10.1518,76.393,0,27.0,1,0,0,0,0,0,0,0,0,14714
22.5726,88.3639,13.1989,77.7068,1,8.416666666666666,1,1,0,0,0,0,0,0,0,9314
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4435
28.5562,77.1,10.1518,76.393,1,11.5,1,0,0,0,0,0,0,0,0,11789
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,1,0,0,0,0,0,0,3919
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,1,0,0,0,0,0,0,0,5198
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,1,0,0,0,0,0,0,4273
22.5726,88.3639,13.1989,77.7068,1,25.833333333333332,1,0,0,0,0,0,0,0,0,8820
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,2754
22.5726,88.3639,13.1989,77.7068,1,27.083333333333332,1,0,0,0,0,0,0,0,0,8085
22.5726,88.3639,13.1989,77.7068,1,24.666666666666668,1,1,0,0,0,0,0,0,0,10539
22.5726,88.3639,13.1989,77.7068,1,12.5,1,0,0,0,0,0,0,0,0,14676
28.5562,77.1,10.1518,76.393,0,26.166666666666668,1,1,0,0,0,0,0,0,0,6017
13.1989,77.7068,28.5562,77.1,1,3.0833333333333335,0,1,0,0,0,0,0,0,0,4544
19.0904,72.8628,17.2403,78.4294,0,3.25,1,0,0,0,0,0,0,0,0,4140
13.1989,77.7068,28.5562,77.1,0,2.9166666666666665,0,0,0,0,0,0,0,0,0,7229
28.5562,77.1,10.1518,76.393,0,21.25,2,0,0,0,0,0,0,0,0,16373
22.5726,88.3639,13.1989,77.7068,0,17.416666666666668,2,0,0,0,0,0,0,0,0,10991
22.5726,88.3639,13.1989,77.7068,0,21.916666666666668,1,1,0,0,0,0,0,0,0,9663
13.1989,77.7068,28.5562,77.1,0,25.333333333333332,1,0,0,0,0,1,0,0,0,14305
28.5562,77.1,10.1518,76.393,0,14.416666666666666,1,0,0,0,0,0,0,0,0,6752
22.5726,88.3639,13.1989,77.7068,0,16.833333333333332,1,1,0,0,0,0,0,0,0,8529
28.5562,77.1,10.1518,76.393,0,3.25,0,0,0,0,0,0,0,0,0,4729
28.5562,77.1,10.1518,76.393,1,12.25,1,0,0,0,0,0,0,0,0,7670
19.0904,72.8628,17.2403,78.4294,0,1.5,0,1,0,0,0,0,0,0,0,4995
13.1989,77.7068,28.5562,77.1,1,3.0,0,0,0,0,0,0,0,0,0,7229
13.1989,77.7068,28.5562,77.1,1,2.9166666666666665,0,0,0,0,0,0,0,0,0,4823
22.5726,88.3639,13.1989,77.7068,1,2.5,0,0,0,0,0,0,0,0,0,3782
28.5562,77.1,10.1518,76.393,1,24.75,1,1,0,0,0,0,0,0,0,12898
22.5726,88.3639,13.1989,77.7068,0,2.3333333333333335,0,0,1,0,0,0,0,0,0,3841
28.5562,77.1,10.1518,76.393,0,8.416666666666666,1,0,0,0,0,0,0,0,0,9627
22.5726,88.3639,13.1989,77.7068,0,14.833333333333334,1,0,0,0,0,0,0,0,0,14571
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,6985
19.0904,72.8628,17.2403,78.4294,1,1.4166666666666667,0,0,0,0,0,0,0,0,0,8040
22.5726,88.3639,13.1989,77.7068,0,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
28.5562,77.1,10.1518,76.393,0,14.083333333333334,1,0,0,0,0,0,0,0,0,10678
22.5726,88.3639,13.1989,77.7068,0,25.25,1,0,0,0,0,0,0,0,0,14231
22.5726,88.3639,13.1989,77.7068,1,20.333333333333332,1,1,0,0,0,0,0,0,0,8529
28.5562,77.1,10.1518,76.393,0,8.333333333333334,2,0,0,0,0,0,0,0,0,11753
28.5562,77.1,10.1518,76.393,0,29.333333333333332,2,0,0,0,0,0,0,0,0,16704
22.5726,88.3639,13.1989,77.7068,1,9.75,1,0,0,0,0,0,0,0,0,13374
19.0904,72.8628,17.2403,78.4294,0,1.3333333333333333,0,0,0,0,0,0,0,0,0,3625
28.5562,77.1,10.1518,76.393,0,27.0,1,0,0,0,0,0,0,0,0,16079
28.5562,77.1,10.1518,76.393,1,15.666666666666666,1,1,0,0,0,0,0,0,0,10262
22.5726,88.3639,13.1989,77.7068,1,5.5,1,1,0,0,0,0,0,0,0,9663
28.5562,77.1,10.1518,76.393,1,7.5,1,0,0,0,0,0,0,0,0,9595
22.5726,88.3639,13.1989,77.7068,1,2.5833333333333335,0,0,0,0,0,0,0,0,0,4804
22.5726,88.3639,13.1989,77.7068,0,19.416666666666668,2,0,0,0,0,0,0,0,0,12744
13.1989,77.7068,28.5562,77.1,0,2.8333333333333335,0,0,0,0,0,0,0,0,0,6961
22.5726,88.3639,13.1989,77.7068,0,14.583333333333334,1,1,0,0,0,0,0,0,0,9663
28.5562,77.1,10.1518,76.393,0,8.666666666666666,1,0,0,0,0,0,0,0,0,7575
13.1989,77.7068,28.5562,77.1,1,15.416666666666666,2,0,0,0,0,0,0,0,0,13355
22.5726,88.3639,13.1989,77.7068,1,28.333333333333332,2,0,0,0,0,0,0,0,0,12592
19.0904,72.8628,17.2403,78.4294,0,1.5,0,0,0,0,0,0,0,0,0,3625
28.5562,77.1,10.1518,76.393,0,13.416666666666666,1,1,0,0,0,0,0,0,0,10262
28.5562,77.1,10.1518,76.393,1,23.5,2,0,0,0,0,0,0,0,0,9443
28.5562,77.1,10.1518,76.393,1,10.583333333333334,1,0,0,0,0,0,0,0,0,18959
19.0904,72.8628,17.2403,78.4294,1,1.4166666666666667,0,0,0,0,0,0,0,0,0,4784
22.5726,88.3639,13.1989,77.7068,1,18.5,1,0,0,0,0,0,0,0,0,7893
28.5562,77.1,10.1518,76.393,1,24.833333333333332,2,0,0,0,0,0,0,0,0,14431
13.1989,77.7068,28.5562,77.1,0,5.666666666666667,1,0,0,0,0,0,1,0,0,79512
19.0904,72.8628,17.2403,78.4294,1,1.5,0,1,0,0,0,0,0,0,0,3210
28.5562,77.1,10.1518,76.393,1,15.0,1,0,0,0,0,0,0,0,0,13677
28.5562,77.1,10.1518,76.393,1,27.333333333333332,1,0,0,0,0,0,0,0,0,7480
28.5562,77.1,10.1518,76.393,1,12.666666666666666,1,0,0,0,0,0,0,0,0,8372
28.5562,77.1,10.1518,76.393,0,23.0,2,0,0,0,0,0,0,0,0,11664
13.1989,77.7068,28.5562,77.1,0,2.75,0,0,0,0,0,0,0,0,0,6961
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,6121
13.1989,77.7068,28.5562,77.1,1,2.75,0,0,0,0,0,0,0,0,0,5911
